Restaurant,Review,Topics,Rating
ayakosushi,"Excellent restaurant! The dishes are well presented and very good. The team is very welcoming, and especially Mathilde. I recommend the frozen mochi",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very good dishes. However, in the evening, for takeaway you will not have extra soup or rice (or coleslaw) with your order. Long wait despite ordering in advance on their site. But price and quality match the competitors.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,We have rarely tasted sushi this good and fresh!,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Order to take away. Very good value for money. Generous quantities.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Pas terrible,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,2
ayakosushi,A little too long waiting to receive…A little too long waiting to receive our order. Damage.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,I didn't get my miso soup on the...I didn't get my miso soup on the menu and it's not the first time. And very little salty and sweet sauce in the containers,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,1
ayakosushi,"Very good, especially the ayano sushi from met muse",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Very good experience, the sushi and the skewers are of good quality and are excellent.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Good value for money,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good and fresh product. Very good and fresh product. The takeaway service is very convenient.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Order ready on time, best sushi I've tasted and delicious meat skewers:",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Error in the order, one bento replaced by another. Otherwise, schedule respected Correct quality",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"ayano Sushi is always very good, the restaurant is pretty in Grenoble",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good service. Only one product offered online was not available,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Very good choice of sushi Well prepared always very good 😋,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,👌👌👌No complaints ready for the indicated time and very good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Perfect!The service is great, and the quality is great!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Nothing to say about the quality of the dishes but average service. Takeaway order not ready, I had to wait more than 30 minutes during my lunch break...",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"I waited 40 minutes for the order. Certainly I arrived 20 minutes before the time indicated on the internet but my order was cashed and the person to whom I asked if I was going to wait remained very vague as to the deadline, leading him to believe that it could only last a few minutes. I learned much later that orders are not made in the order of collection but rather in the idea of ​​ordering on the internet! Another waitress from whom I asked for explanations told me that she couldn't do anything about it. Not a good selling point! I don't think I'll repeat the experience!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,2
ayakosushi,Pleasant and professional welcome but…Pleasant and professional welcome but depending on the time there is a wait,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Ready right away, no waiting. And everything was perfect!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Good sushi, excellent coleslaw.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,No check at the time of receipt of the bag and arrived at home surprised two items of food were missing (rice and duck skewers) too bad,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,Very easy to order and…Very easy to order and excellent food.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Superb attention for Valentine's Day: roses and heart balloon 💖 too bad the rice was missing from the children's menu (we took takeaway),restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Order ready on time, fast service despite the crowd. In the top",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good but too long to wait for…Very good but too long to wait to collect our order!,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Order placed on site to come…Order placed on site to be collected at 8:30 p.m., we waited 1 hour before obtaining our order which had not been prepared at the time we had indicated! No commercial gesture, not even a drink offered as compensation. Unacceptable!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,1
ayakosushi,Perfect from start to finish complaints,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Good but...Ordering online is simple. Withdrawal is a different story, totally overwhelmed and disorganized. For a pickup at 7:30 p.m., I received the order confirmation at 10:30 p.m....Quality level of the food, no complaints, it's very good",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"First order and takeaway...First order and takeaway.... and once home the order was not complete. Back and forth, no need to look for what was missing. But very good meal. Choice and imposing pieces. To do again",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,Good restaurant but too much…Good restaurant but too much waiting 1 hour to be able to order as well as 1 hour more to get the dishes. Much too long,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,2
ayakosushi,"Very good dish, but...Very good dish, really excellent. But too much waiting. Damage",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"Deliciously perfect! Whether to eat in or take away, one of the best Japanese restaurants I have ever tasted!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Excellent! Excellent, impeccable service. Very friendly young waiter.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very welcoming and smiling staff Slightly high prices Quick service Too bad for the smell when entering the toilets Very pleasant decoration ""Jazz"" musical theme a little surprising, I'll explain: in accordance with an Asian wall decoration I would have liked to hear some Zen/Japanese/Asian music as well. The jazz was too decisive. I would have liked to eat with reusable chopsticks (plastic) and not with single-use wooden chopsticks; This does not correspond with the identity of the establishment and the prices of the card. Rather satisfied overall, we will come back thanks in particular to the loyalty card.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"The dishes are served cleanly and are very good. The pick-up time is not respected but I think it is a problem with the mobile application which does not seem to be very ""up to date""... the proof The fact is that I placed an order at 7 p.m. to collect it at 7:45 p.m. and that I received acknowledgment of receipt of my order at 11 p.m.! I might as well tell you that when I came to collect my order, the manager was surprised to notice this bug and suggested that I wait 20 minutes to collect my order... otherwise, the products are very tasty and the proportions are suitable compared to the price!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Decent meal, but...Decent meal. However, the service leaves something to be desired. Clearing by passing the arms in front of the customer for example. And the whole order arrives at the same time on small tables. We will not repeat the experience.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,We have known this restaurant since it was established. We enjoy it and will go there often. We have just discovered that there is a takeaway service. It's on par with the service at the restaurant.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,It was good ! They cooked very well and the yoga ravioli were excellent.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very well very well ! Very good !,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Quality and fresh restaurant,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Great! Great restaurant! The take-out order is ready on time and even in advance. Really delicious meal! I recommend !,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,A little expensive and not crazy in terms of…A little expensive and not crazy in terms of taste. California and Roll outfit to review.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,fast and good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Far too much waiting, errors and omissions in orders, without any commercial gesture",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,2
ayakosushi,Very very good restaurant lots of…Very very good restaurant lots of choice and quality products.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,A very good address The only regret is having more choice on the menu.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,I come from the Paris region where I have had my habits for 10 years with the same Japanese restaurant. Sometimes I made other ones but I was never happy. ayano knew how to make me like Japanese other than the one I was used to. The rice and fish are very well prepared in the portions but above all in the taste. The service is always punctual and is super reliable in placing orders. I highly recommend this restaurant,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"dishes conform to the conform to the menu, correct waiting time, only negative point: one element of the order was missing. reported by telephone to see during a next purchase if product offered such as commitment made by telephone",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,order made online and collected...order made online and collected 30 minutes later just perfect,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Convenient to be able to order on the…Practical to be able to order on the site.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,A very good welcome,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"I always get the salmon roll and yak beef and cheese, never disappointed, always a treat.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good product and very pleasant welcome…Very good product and very pleasant welcome,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Excellent, efficient internet order collection",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Order not ready on time but that is negligible. On the other hand the sushi are much too big which is less appreciable and they are less tasty than a few months ago when I came several times a month. Last remark, the sweet sauce is not great, it does not go well with the meal, it has a rather unique taste compared to others!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,1
ayakosushi,Too too good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,ayano good and very good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Impeccable food rice always perfectly cooked fresh and delicious sushi I recommend them,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,we ate very well.we ate very well.Thank you,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good service at the top and great meal…Very good service at the top and great meal from start to finish magnificent decor well done to all,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,The order was not ready at 12:15 p.m. as noted on the site: 30 min wait to collect it,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,2
ayakosushi,My wife had food poisoning...My wife had food poisoning following an order Sunday evening. We had to call the doctor. Not a fresh product. This was our first order and probably the last because if it's dangerous to eat at your place on Sunday evening we won't take the risk. So my experience was catastrophic.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,1
ayakosushi,"Very good, impeccable quality and very warm welcome",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Nothing to say except that it's perfect,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"It is better to eat there. We collected our order 15 minutes after the scheduled time because a waitress made a mistake while paying other customers. So we waited with our order which was getting cold. Customers left without paying because of this too. The portion of rice included in the menu was missing, the rolls were cold and the rice had a very unpleasant aftertaste. Too bad for a restaurant that we really liked to begin with.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,Very good . The only problem is that the card is not validated on the first order when it is removed.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Very easy to use Order prepared quickly,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Efficient service, pleasant decor, tasty and fresh dishes, studied graphics. A good address that I enjoy visiting regularly.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Overall acceptable but a bit expensive! The skewers were overcooked and the soups were sorely lacking in taste. Damage !!,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"For the first time, everything is perfect! Welcoming and friendly staff. The meal was excellent, very good. Really, we are won over. We'll come back very soon.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Reception at the restaurant a little average but delicious products,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"The menu is provided and the dishes are very…The menu is provided and the dishes are very well executed! Not to spoil anything, the staff at ayano Sushi in Saint-Egrève is very pleasant and makes you want to come back! I recommend !",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"I removed a star for the…I removed a star for the plastic packaging. Otherwise, service on time, and still as good",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Very good, quick service, good food...Very good, quick service, well-prepared dish. Very nice decor, you'd think you were in Japan.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very warm welcome, excellent service. We are regulars at Japanese restaurants and we approve of this one. We ate at lunch and can't wait to come back in the evening. Excellent!!!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Too bad we have to use… Too bad we have to use a computer to create an account since displaying all the sections is impossible on iPhone. Too much time wasted. And for the withdrawal, scheduled for 7:15 p.m., it was actually at 7:45 p.m. due to the crowd. Damage",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,Average dishes,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"Hello, This is the first time we have come to your place and we are pleasantly delighted by the meal and the service. It is a shame that the speakers do not allow us to enjoy traditional Asian music. Thank you again. gerard",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Ready on time Welcomes very well In accordance with the order,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Very fresh, well presented, warm welcome, the best address in the area, no doubt!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Satisfied with my takeaway order. Good portions and quick service.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Order ready at the scheduled time, hot, well packaged and friendly and smiling welcome. Perfect",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Good meal and easy to take away!,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Really pleasant place, welcoming team and despite undercooked rice today for our SPECIAL ROLL and a wait that was a little long for my taste, I recommend this restaurant without hesitation",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Very good food but the application is frankly very poor, see again!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,EXCELLENT MEALS VERY CORRECT MENU AND IN LARGE QUANTITY,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very good, only detail is that when we arrive at the restaurant we don't really know where to go to collect the order. Given that I came on a Saturday evening where there were people and we didn't really know where we should get the order. queue think that signage would be you",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,yak I love this restaurant so much. I recommend it to all my loved ones. There are many Asian restaurants in my area that offer sushi... but they are not up to the standard of AYAKO! Really good. Quality and plentiful.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Great 👍I really like the quality of the food! Especially the desserts, especially the frozen mochi 😋The welcome is also very pleasant, I recommend!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"A duplicate in the order, so we were missing 6 rolls. An estimated waiting time of 45 minutes but we waited another 15 minutes when we arrived. Beyond that everything was good and the welcome was pleasant.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,well eaten well eaten it was good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,excellent excellent value for money,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Excellent Japanese restaurant,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good and friendly welcome.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Order to take away. Ready on time, everything was in there. Effective. Good quality.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very good, plentiful, but we had to wait 15 minutes for our order. Damage",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Perfect a little extra wasabi would have…Perfect a little extra wasabi would have been good but very good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,My favorite restaurant at all levels.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"40 minutes of waiting without excuse40 minutes of waiting for an order placed on the website with selection of a specific time slot. No excuse for the wait, total disorganization in the restaurant. Fortunately the sushi is good and fresh, but that's not enough...0",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"No stars, thrown away like...No stars, thrown away like trash even though a reservation was taken and on top of that no excuses...the boss is unthinkable and disrespectful",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,1
ayakosushi,Non-compliant order.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"This is our first time in this Japanese restaurant chain and frankly we are very pleasantly surprised!! The quality of the food is superb, the staff is very attentive and attentive. You can ask for a doggy bag if you get stuck... Go there with your eyes closed! CONGRATULATIONS to the team.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good meal as well as the service,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Excellent excellent,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Unbearable site to order via…Unbearable site to order via the telephone.. the identifiers or map are never recognized..Otherwise the quality of the products is top! Too bad for the site.. I give up!,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,always on top always on top perfect,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,I ordered on the site on 12/23 for 12/24 at 7 p.m. but surprise restaurant closed and no one inside So no sushi for the 24th even though I had ordered the day before Bad experience Emmanuel ticket,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,1
ayakosushi,"Really not bad! Very friendly and smiling welcome, efficient and fast staff. A little expensive, but nothing else to complain about this brand!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,The service is fast and the staff…The service is fast and the staff pleasant. Very good Japanese.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good takeaway order,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Hello, Hello, impossible to open an account to take away your site does not work so it no longer comes to your home.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,1
ayakosushi,The restaurant was 30 minutes late…The restaurant was 30 minutes late on orders,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,1
ayakosushi,"Very very good but a bit of a wait I was amazed by the quantity of food on the menu for the low price, incredible quality. Small downside, I ordered takeaway and waited 10 minutes there.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Order placed on the ayano website…Order placed on the ayano Sushi website and collected directly from the counter. Top-notch organized and responsive service (for on-site meals the waiting time between order and service is unbeatable for Japanese specialties). The dishes served are of good quality and very tasty. In short, if you are looking for a Japanese restaurant to eat on the go or to discover Japanese cuisine, I recommend this restaurant.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Good quality, order placed online and ready on time. There is just the miso soup which was average. Otherwise the rest is very good.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,always very warm welcome and…always very warm welcome and excellent food,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Excellent quality, but...Excellent quality. A delight. On the other hand, it’s a shame about the plastic containers for takeaway meals. I think that more eco-friendly packaging would be more preferable...",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Order was not ready on time…Order was not ready at requested time,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,Always a warm welcome which...Always a warm welcome which does not detract from the excellent quality of makis. Thank you and happy holidays 👍👍,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very clean, pleasant, warm welcome, careful cuisine Don't hesitate, I recommend!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Fast efficient,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Excellent! Finally found Inari! Nice variety too. Bravo!,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Everything was very fresh and very good! Everything was very fresh and very good! I highly recommend this restaurant.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Warm welcome and delicious meal!No complaints,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Order was on time Good value for money,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Order ready on time. No waiting. Recommend++,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Nice meal! Takeaway meal, very good soup and coleslaw, delicious sushi, excellent meat skewers, good seafood and fish skewers... the desserts were quite good except the cheesecake which was rather mediocre. The staff is very pleasant and the order is ready on time!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Excellent really,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Excellent as always.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"A wide choice, quality products ready on time and attractive prices. We couldn't ask for more!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good Japanese restaurant the…Very good Japanese restaurant the freshness is a pleasure! the staff is very welcoming and very helpful and the setting is really very beautiful,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"I recommend! Easy online ordering, ready on time, always good! Impeccable quality/quantity/price ratio.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"I am never disappointed with the products…I am never disappointed with the products offered at ayano sushi, very good service.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Super well prepared It was cool,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
